كد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,كد ارائه كلاس درس,نام كلاس درس,زمانبندي تشكيل كلاس,استاد,ساير اساتيد,حداكثر ظرفيت,تعداد ثبت نامي تاكنون,زمان امتحان,مكان برگزاري,مقطع ارائه درس,نوع ارائه,سطح ارائه,دانشجويان مجاز به اخذ كلاس,گروه آموزشي,دانشكده,واحد,استان,Column1
99083,انس با قرآن كريم,نظري,1,0,163811013,,شنبه  از 15:00 تا 16:45 ,طاهره راسل,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811012,,سه شنبه  از 09:15 تا 11:00 ,زهرا معيني,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000014001,مدارها و ماشين هاي الكتريكي,نظري,3,0,,,دوشنبه  از 15:45 تا 18:15 ,,,30,,1405/10/21 از 13:00 تا 15:00 ,,كارداني ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي برق(7116336),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000014009,فيزيولوژي و آناتومي,نظري,2,0,,,,سعيد حسن حسيني,,50,,1405/10/12 از 08:00 تا 10:00 ,,كارداني ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي مهارتي صنعت و علوم پايه(7116392),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811011,,سه شنبه  از 07:30 تا 09:15 ,زهرا معيني,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811010,,دوشنبه  از 11:00 تا 11:45 دوشنبه  از  از 12:15 تا 13:15 ,زهرا معيني,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811009,,دوشنبه  از 09:15 تا 11:00 ,زهرا معيني,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811008,,دوشنبه  از 07:30 تا 09:15 ,زهرا معيني,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811007,,شنبه  از 11:00 تا 11:45 شنبه  از  از 12:15 تا 13:15 ,زهرا معيني,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811006,,شنبه  از 09:15 تا 11:00 ,زهرا معيني,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811005,,شنبه  از 07:30 تا 09:15 ,زهرا معيني,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-317,كارشناسي ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811004,,شنبه  از 13:15 تا 15:00 ,علي اصغر متحدزاده,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811003,,شنبه  از 11:00 تا 11:45 شنبه  از  از 12:15 تا 13:15 ,علي اصغر متحدزاده,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811002,,شنبه  از 09:15 تا 11:00 ,علي اصغر متحدزاده,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811001,,شنبه  از 07:30 تا 09:15 ,علي اصغر متحدزاده,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
3804160314,كارگاه مكانيك عمومي,كارگاهي,0,1,,,چهارشنبه  از 07:30 تا 10:00 ,,,20,,1405/10/24 از 13:00 تا 15:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي مكانيك(7116326),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
55229,مباني برنامه نويسي و كامپيوتر,نظري,2,0,,,يكشنبه  از 07:30 تا 10:00 ,,,40,,1405/10/22 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي برق(7116336),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
3804181271,هيدروليك و نيوماتيك و آزمايشگاه,آزمايشگاهي,1,1,,,يكشنبه  از 11:00 تا 14:00 ,,,50,,1405/10/12 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي مكانيك(7116326),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
3804100710,اخلاق حرفه اي,نظري,2,0,,,شنبه  از 07:30 تا 09:15 ,سيد محمدرضا ناظم السادات,,40,,1405/10/20 از 15:00 تا 16:30 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي برق(7116336),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6425208566,اندازه گيري و ارزشيابي در ورزش,نظري,2,0,46,,دوشنبه  از 13:00 تا 14:45 ,سيدابوالقاسم صدري,,35,,1405/10/20 از 15:00 تا 16:30 ,مهارتي -205,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6425105449,اصول سرپرستي در تربيت‌بدني,نظري,2,0,41,,دوشنبه  از 15:00 تا 17:00 ,محدثه بسيجي,,35,,1405/10/20 از 13:00 تا 15:00 ,مهارتي -205,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
100001,كارآموزي طرح پويش (2) كارداني و كارشناسي,طرح پويش,0,2,45,,,دكتر مهدي سوادي,,40,,,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
100000,كارآموزي طرح پويش (1) كارداني و كارشناسي,طرح پويش,0,2,44,,,دكتر مهدي سوادي,,50,,,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
100002,كارآموزي طرح پويش (3) كارداني و كارشناسي,طرح پويش,0,2,43,,,مريم خيرده,,50,,,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
100001,كارآموزي طرح پويش (2) كارداني و كارشناسي,طرح پويش,0,2,42,,,مريم خيرده,,50,,,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
100000,كارآموزي طرح پويش (1) كارداني و كارشناسي,طرح پويش,0,2,41,,,مريم خيرده,,50,,,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6425156372,كارآموزي,كارآموزي,0,2,40,,,مريم خيرده,,40,,1405/10/01 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
3804101694,آزمايشگاه اندازه گيري الكتريكي,كارگاهي,0,1,,,,ابراهيم عوض زاده محمديان,,0,,,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي برق(7116336),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6425181254,بهداشت وصيانت از محيط زيست,نظري,2,0,35,,دوشنبه  از 12:30 تا 14:15 ,سيد محمد حجي خراساني.,,40,,1405/10/23 از 13:00 تا 15:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6425204670,فيزيك عمومي,نظري,2,0,34,,دوشنبه  از 10:15 تا 12:00 ,سيد محمد حجي خراساني.,,40,,1405/10/12 از 13:00 تا 15:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6425175219,رياضيات عمومي ومقدمات آمار,نظري,3,0,33,,دوشنبه  از 07:30 تا 10:15 ,سيد محمد حجي خراساني.,,40,,1405/10/19 از 13:00 تا 15:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6425108565,آناتومي انسان,نظري,2,0,32,,چهارشنبه  از 07:30 تا 09:15 ,فرزانه اي,,40,,1405/10/15 از 13:00 تا 15:00 ,مهارتي -205,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6425119332,تغذيه ورزشي,نظري,2,0,33,,يكشنبه  از 07:30 تا 09:15 ,مريم خيرده,,40,,1405/10/21 از 15:00 تا 16:30 ,مهارتي -204,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6425208567,حفظ و نگهداري اماكن و تجهيزات ورزشي,نظري,2,0,30,,سه شنبه  از 13:30 تا 15:30 ,فرزانه اي,,35,,1405/10/22 از 15:00 تا 16:30 ,مهارتي -205,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6425205717,برنامه ريزي تمرين,نظري,2,0,29,,سه شنبه  از 11:00 تا 13:00 ,سيدابوالقاسم صدري,,35,,1405/10/24 از 15:00 تا 16:30 ,مهارتي -205,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6425142825,ماساژ ورزشي,آزمايشگاهي,1,1,28,,سه شنبه  از 09:15 تا 11:00 ,سيدابوالقاسم صدري,,35,,,مهارتي -205,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6425205709,فيزيولوژي‌ورزشي,نظري,2,0,27,,سه شنبه  از 07:30 تا 09:15 ,مريم خيرده,,40,,1405/10/12 از 15:00 تا 16:30 ,مهارتي -توسعه فناوري-101,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6425122477,حركت شناسي,نظري,2,0,25,,دوشنبه  از 11:00 تا 12:45 ,سيدابوالقاسم صدري,,35,,1405/10/17 از 15:00 تا 16:30 ,مهارتي -205,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6425208569,ورزش كودكان,آزمايشگاهي,1,1,26,,دوشنبه  از 17:00 تا 19:00 ,محدثه بسيجي,,30,,1405/10/19 از 15:00 تا 16:30 ,مهارتي -205,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6425208570,ورزش در آب,آزمايشگاهي,0,2,24,برادران - ,,علي نعمتي,,25,,1405/10/10 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6425208570,ورزش در آب,آزمايشگاهي,0,2,23,خواهران ,,مريم خيرده,,29,,1405/10/08 از 08:00 تا 10:00 ,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6425161995,يادگيري حركتي,نظري,2,0,21,,چهارشنبه  از 14:00 تا 16:00 ,علي نعمتي,,35,,1405/10/21 از 10:00 تا 12:00 ,مهارتي -205,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
